y,s,a,w1,w2
7.654577457,0.617220715,0,0.789584355,1.464377298
18.04813835,1.559538776,0,3.654170978,2.587137999
16.51905569,1.61603344,0,1.704275051,1.0893924
45.61223066,3.713681744,0,1.58156581,3.470574169
28.97132155,2.322828512,0,5.705194391,1.699661143
53.42427022,5.088148074,0,4.92475194,3.075072527
1.467570759,0.016512602,0,2.716018751,1.284491108
35.95338237,2.921721818,0,3.500482041,3.610325055
-2.504888318,-1.00993336,0,2.071234139,5.124806823
47.98140081,4.448553585,0,0.166748783,3.448469157
6.282677625,0.387617794,0,2.762282589,3.998283318
-2.710690476,-0.618938668,0,2.310447135,3.421538712
-5.396675909,-1.670924876,0,0.653254495,5.564836751
43.05575298,3.991365183,0,0.305287359,4.247079274
23.84472893,2.478921935,0,4.383897041,3.342238083
18.73898936,2.222547467,0,1.623210775,0.916456969
17.51746508,1.732291705,0,0.100033586,2.017127294
16.34521772,1.657087701,0,1.950668056,0.233432659
49.75421792,5.043171014,0,5.584881146,0.466624926
33.34510591,2.381434864,0,5.476148658,4.983478826
10.82415175,0.706109576,0,0.30962877,1.421591474
44.72284019,4.336161179,0,0.422187734,1.282320234
16.77484377,1.49912044,0,5.041355631,0.328384706
30.46760002,2.712856562,0,3.245915101,4.074131033
54.77586522,5.282813104,0,4.532607032,0.582333315
22.96557114,1.783132828,0,3.4713194,0.752607459
35.73280165,3.390598511,0,0.718608288,1.582472015
14.37738096,1.006985021,0,1.980674984,4.795148513
40.84390983,3.320525034,0,5.402089298,5.720218099
27.13140047,2.665544931,0,1.370189087,0.708341905
44.68872109,4.489255473,0,1.85731366,3.275967187
3.514302389,-0.80845284,0,4.625570088,4.806426682
25.25198018,1.478220173,0,5.815117466,3.685808695
5.476177998,-0.129218704,0,4.096145761,0.757917241
35.98639775,3.896346653,0,2.137723146,1.384495358
51.12599147,4.560842002,0,3.576579316,4.158106288
34.69366283,2.942636752,0,4.908359174,2.233646667
6.502100774,-0.442760078,0,3.626408181,5.652386782
30.95293372,3.248928949,0,2.324712238,0.428098877
-3.986866721,-1.368737527,0,5.699067496,2.715983075
16.23770453,1.121974122,0,2.049256555,2.651504322
38.3254796,3.22085676,0,5.029089146,4.07986524
3.135276923,0.214270508,0,0.10678101,2.59144521
26.84794913,2.072436343,0,2.185986717,5.29316938
30.55218726,2.324549835,0,4.886418625,4.194123582
23.51223197,2.16588139,0,2.647108933,2.460842455
12.40581608,0.877803044,0,1.573210658,2.251848381
23.36639953,2.166007107,0,2.351767986,0.650131529
33.91839388,2.876630216,0,2.990515525,2.074589632
53.19963514,5.133746673,0,5.346602346,4.931757436
-9.126430868,-1.815235517,0,3.309078409,2.513394782
28.00096946,2.321424005,0,2.050936775,5.929191381
33.29217017,3.411498222,0,2.727622137,0.689280133
9.744269911,0.87159745,0,0.824980436,2.742026804
27.6706163,1.500532687,0,5.221496754,5.58815913
16.97616831,1.620645696,0,4.32582017,0.365432123
32.82291926,3.109762681,0,4.370630713,3.461688425
14.25998816,0.244979537,0,5.00553029,5.578951436
52.0276322,4.347939185,0,3.96071581,3.878981313
35.19886555,2.768201947,0,4.517550114,1.269955139
41.49537375,4.279076992,0,1.22127055,1.560135308
37.95684278,3.249686595,0,5.112675943,4.755260185
15.31416714,1.335612673,0,0.730971785,5.209415477
19.3134769,0.958972199,0,3.39160704,4.441877521
14.55262741,0.626019258,0,4.988480768,4.582514753
34.83033588,3.594960422,0,0.246991826,3.954263871
34.56680429,3.522763855,0,0.564988968,0.470758477
34.68848664,3.467008489,0,3.842410228,2.235557907
40.26164879,3.367930896,0,4.08786479,5.750675797
14.63060083,1.099782384,0,5.191326122,0.149577403
18.01746472,1.377186626,0,1.698903412,3.626274328
24.42119522,1.902349345,0,4.576328312,0.063641727
25.97591265,2.175984297,0,2.48758265,2.727254314
27.88276808,3.963176701,0,1.484020782,0.667977124
6.443510715,0.080919315,0,2.811031172,1.674712087
43.50449091,3.999253501,0,4.715050649,3.065324235
16.65284537,1.494232327,0,1.29900573,1.905938183
-9.014299561,-1.911667529,0,5.442067717,5.557472291
20.83838276,1.009150179,0,2.940285594,4.586376106
40.67814965,3.460434591,0,5.865278214,2.025328539
66.4323623,6.982599334,0,1.602926276,5.484069115
39.95036659,4.006542189,0,5.404159378,1.856178576
25.38280497,2.774540189,0,1.626996556,0.748765471
2.397102229,-0.588536867,0,3.279556358,5.592904884
29.65485351,2.695078397,0,5.076492559,0.72039415
48.68394157,4.459277443,0,4.950582242,2.566806591
17.75531105,1.247563377,0,5.082492406,3.522270775
40.12663951,3.595871453,0,5.452420156,0.457107759
37.90050024,3.37667164,0,5.665314828,3.812189254
12.60633128,0.904065164,0,5.021011773,4.404297475
59.18150312,5.701164286,0,1.550292836,0.274727002
19.57409502,1.717401361,0,4.464819405,2.125558206
36.95067745,3.619290466,0,1.445592882,5.086570941
24.98751652,1.557414064,0,5.05813652,4.126702177
14.87032735,1.003017714,0,4.852803378,0.010741797
51.07619205,5.258542074,0,0.321650546,3.9866376
21.84982577,2.313232887,0,1.088689723,0.930709066
45.73789787,4.018165164,0,2.394099637,2.889270727
40.65721729,4.095952821,0,4.957522247,0.683210449
40.3670623,2.934904313,0,5.83089436,5.234977647
24.77794858,2.582336966,0,0.019285875,2.561674776
27.28782202,2.715338456,0,4.551120398,1.64602429
22.29960593,1.863986009,0,2.976971056,4.26797988
18.25859304,1.502045282,0,1.478715924,2.105441423
10.5417784,0.492962599,0,2.878375541,4.945089206
-10.5809174,-1.716322862,0,2.206931549,2.899143443
25.77802067,2.492713885,0,0.567063753,5.558112594
23.91446225,2.418364937,0,0.921206828,0.782768453
33.7062689,3.408963702,0,0.087550899,0.801274917
41.94999868,3.139739937,0,5.703556765,5.387853025
32.36787978,2.992862108,0,2.849582224,3.669768725
20.70919784,2.086890512,0,0.239374675,2.524594807
31.11073027,3.184715623,0,0.146580853,1.055179453
-12.24033828,-2.045288194,0,5.786067429,2.423298241
12.80658999,0.795918466,0,0.329751503,1.393894021
17.75857369,1.32247514,0,0.48664671,4.722848395
8.744305817,0.384392449,0,0.706349546,5.019442427
25.25735057,0.840142605,0,5.617982627,3.078443885
45.1110973,4.701593027,0,1.78107539,0.008728714
10.95851702,-0.256831692,0,5.925687449,5.083626282
30.42354979,2.941075231,0,1.76406974,4.508870057
9.029508951,0.25100088,0,4.041277705,3.487646917
33.35978306,3.313004718,0,1.469056743,0.001194307
45.19120534,4.451522493,0,3.353241669,1.802727757
12.54381188,1.034785332,0,2.295055138,3.033294793
35.54255789,4.172633347,0,2.275442578,2.341736841
49.78201451,4.524312558,0,4.068075806,3.676239195
77.31304172,6.679586499,0,5.493361864,5.841844266
32.89538596,2.544201244,0,5.79908654,2.563968073
74.09476084,7.897705834,0,5.638215853,3.859392977
20.86460614,1.406577765,0,1.149959837,2.425882427
27.34225567,2.296736295,0,2.900260144,5.178106848
12.24972276,0.502547703,0,2.242227233,1.63754961
62.03503652,6.193368822,0,0.953437215,3.492405837
27.56999858,2.770320088,0,5.699577696,0.487463417
45.29673727,4.344651225,0,5.278717813,3.067421189
22.28174203,2.208523698,0,3.958197896,2.494436611
1.172275728,-0.340040638,0,3.308827687,1.734192358
7.357507982,-0.298803584,0,5.798580873,4.923770868
27.58124901,2.067637768,0,2.807519867,0.847781079
27.83416113,1.927106512,0,5.028191887,1.694101766
3.231338108,-0.46161677,0,3.58061577,2.752510543
14.45759463,1.309443334,0,1.042792912,3.160992323
33.45918498,2.678363452,0,1.920908022,3.053305338
10.46095713,0.742441175,0,1.72245205,4.523205447
49.4457179,4.096430972,0,3.119091894,5.338104723
38.93556197,3.496463787,0,5.769333425,5.503945509
37.48599233,2.435258346,0,5.994040653,4.634828661
40.16058858,3.90323594,0,1.266272251,1.115866834
16.15238244,1.075258188,0,5.050657968,0.842624932
54.47627707,4.62383391,0,5.282826872,3.775313512
54.51488597,6.354773914,0,1.924205949,2.195714586
21.80560843,1.204527067,0,5.332940847,5.951408179
66.66592862,6.422961877,0,4.150354677,4.177816504
29.31928894,2.639340189,0,3.952045272,0.896932062
33.42998616,2.998120075,0,0.770446961,5.336297232
21.91939018,2.154232408,0,1.479206956,1.366513586
26.81578969,2.226218104,0,0.58368893,2.7605844
8.580524174,0.419928931,0,5.215259733,5.305292871
41.55749569,3.543802004,0,1.118045064,4.611851485
2.971826927,-0.609493038,0,2.786775487,3.563096691
36.59089089,2.945490802,0,1.532447821,2.307161341
12.03992685,0.785398439,0,1.579360618,4.582821638
15.71989056,0.765058408,0,2.365075999,5.701243028
49.14130291,4.811618673,0,4.047618273,2.488596206
26.12682795,2.838460163,0,0.201985485,2.950158653
3.561161452,-0.717413303,0,4.117430992,1.395259133
42.05611117,3.744338318,0,3.54194803,5.71426332
26.61119527,1.398142705,0,4.934925808,5.586125993
9.447391009,0.56331473,0,4.547336867,2.999411395
8.726480954,0.654631967,0,4.97478019,2.045326299
30.02825411,2.194626602,0,5.405389059,4.289251906
12.33757311,0.965517469,0,2.745843499,0.236122099
12.68084552,1.108557503,0,0.52376609,4.211809833
21.57549795,1.594458298,0,4.349355854,3.922822034
31.09144375,2.544705912,0,3.159016266,3.83872913
39.27950973,3.422223156,0,3.728225714,4.098565421
-29.77592154,-3.907274619,0,4.277970767,2.220771943
-1.898425358,-0.961652244,0,2.317585938,3.899192189
21.95519785,1.790108743,0,3.429482179,1.440920315
8.542520254,0.607906168,0,0.884414993,1.964309826
28.02447044,2.799790423,0,0.178609624,2.625626822
21.08096396,1.306163871,0,4.56933365,5.473845815
21.3286702,1.421513798,0,5.942559288,4.304798136
18.7227066,1.173962578,0,2.622760816,0.58001492
43.91178277,3.851456557,0,4.750275215,5.29796964
28.50358571,2.002638388,0,1.061181287,5.390512822
41.41409514,3.365196406,0,2.915918015,4.508562736
41.13164079,3.359083401,0,4.135529084,3.307883309
27.08666467,2.846556552,0,1.125447978,4.063631832
27.92287524,2.437730113,0,1.256547565,2.965664482
-10.19673264,-1.559529324,0,4.082840832,1.158302476
22.99979696,2.288041791,0,2.419375008,5.671365453
25.74186582,1.748259964,0,5.733100067,1.697651113
25.18613348,1.989627061,0,3.713556263,1.420649614
21.71925613,1.5415887,0,5.716004794,4.81143791
36.59716974,3.565319603,0,0.904888934,1.357182868
38.3495298,3.340392447,0,3.422651275,0.306525791
23.18770659,1.967798969,0,2.871970001,3.824351243
17.62156939,1.291203741,0,1.843363028,4.005062399
20.32389523,1.319514738,0,5.313255415,3.451053722
13.24091642,0.450539065,0,3.250946484,4.225232716
-15.52712251,-2.02200259,0,2.532798991,3.990816892
16.8285995,1.364956037,0,0.715010954,4.982129747
21.87656747,0.844631291,0,4.028288229,2.40894396
35.50913293,2.821746914,0,4.792049475,5.443264982
15.93197146,2.328532068,0,0.913181206,0.236228447
60.98690672,4.94274059,0,3.618130123,5.467004815
15.7104865,0.566037025,0,1.51829915,5.976353756
38.89347851,3.647294001,0,0.979914099,2.377265705
18.39255218,1.85821954,0,0.830591375,3.422062946
20.50894669,1.171809362,0,5.923289124,0.699701523
39.16062706,4.299237893,0,1.6220186,3.064827072
14.94248527,1.225123231,0,1.67524649,0.75866197
53.16959338,5.142690853,0,5.659238352,5.410237588
13.33666962,0.64244866,0,1.09402638,5.08060127
46.914991,3.463224946,0,5.252087472,5.958162733
-18.10133069,-1.870691252,0,1.110059918,3.023954684
-6.256653058,-0.518490379,0,2.543347219,2.764803122
2.638877339,0.595495804,0,1.790583847,2.486615208
-8.422005188,-1.26949242,0,0.755102771,3.751817947
67.074395,6.594261262,0,3.613543911,1.842120465
20.0422191,1.736389575,0,2.02465061,1.375856336
-4.391745222,-0.991773494,0,2.476891001,0.920204355
-2.155369957,-1.686269556,0,5.521785068,5.833054535
29.16829091,2.078163374,0,5.629627828,5.980821578
36.05720062,3.148892235,0,3.040999635,4.218175956
18.33410421,1.74404548,0,0.639120006,3.030584513
14.84820561,1.482054138,0,1.529691037,2.332725752
69.49692266,6.283303447,0,5.36999633,4.280884517
13.58300296,1.214247241,0,0.132902314,2.512517719
12.740492,0.724007605,0,2.423250883,2.331853779
33.2223589,3.022042551,0,2.309286858,3.749953188
27.13075842,2.611210389,0,1.600365618,0.035903635
30.25912677,3.027718459,0,0.341855099,4.669425298
19.55616987,1.092391435,0,0.931505,5.276916549
34.40708763,2.826837082,0,2.516053575,3.372619586
11.87757375,0.444437457,0,2.875789067,4.06285588
16.58597055,1.282757798,0,2.490721797,3.622047995
27.7183938,2.358645555,0,1.108018847,4.080458794
30.25510456,2.952036152,0,1.202487802,2.178514184
46.98910472,4.768913991,0,1.055756561,2.898887926
52.000964,5.940634028,0,1.046699345,1.854896339
19.46080709,0.861273705,0,5.368034459,4.309611371
5.637700369,0.667181173,0,0.278135612,0.743268129
14.862922,-0.007675858,0,5.784400766,4.346185486
26.02778396,2.25208289,0,1.489845681,0.486030766
12.60629179,0.631691281,0,1.589217349,1.174642467
33.38192718,3.124221362,0,2.540031527,5.421891801
11.36034388,0.921091539,0,2.544899586,1.62749376
15.24853949,0.938814813,0,1.941895982,3.820132504
17.95435814,1.482370117,0,0.641815009,5.23975909
20.22024757,1.738719778,0,1.259323499,5.283076887
60.1156593,5.39842874,0,2.53916863,2.836117064
42.81374427,4.174642513,0,3.394085669,1.763607316
37.92343004,3.680240095,0,3.997272369,1.189108622
32.46818742,2.401170133,0,3.088799869,3.211938387
16.73529261,1.695086173,0,3.342145198,4.914564752
35.53519991,2.831026453,0,4.416773133,1.923500395
50.38732766,4.708020912,0,2.396296123,1.478768168
28.56878134,1.555750397,0,4.865877454,5.696209302
36.36980425,3.588400291,0,1.413626034,2.213216994
31.97704538,2.125468767,0,3.64238458,3.821144852
34.89668756,3.191136833,0,3.347071496,1.069471948
26.27806311,2.565475033,0,0.426409942,1.981346025
13.04697944,0.842837279,0,0.161446892,2.807144959
26.9948075,2.907896722,0,0.988789779,2.364031804
-13.44041741,-1.868379516,0,1.29477872,3.421697174
29.91337504,2.653441687,0,0.565203362,4.701763039
37.52192286,2.297860506,0,4.71179082,4.172955768
27.27606004,2.480874643,0,2.156324602,1.380708553
14.21266951,1.403979572,0,1.368809127,0.404176405
39.93448975,3.748330197,0,3.311363775,3.923279939
8.158493493,0.309139587,0,0.03698424,3.089167164
28.62380001,2.853586231,0,0.726249059,1.979594555
8.38760834,0.698881453,0,0.355954334,0.420072285
11.15340628,0.924419347,0,1.801422346,2.23773026
51.87313769,4.492196324,0,5.619627171,3.969421608
31.64158829,2.147679634,0,4.425683803,5.959134252
41.50612992,3.008930278,0,5.813828919,5.629788511
13.08521448,1.076303071,0,1.608942694,4.30137993
27.20094174,2.338363276,0,0.204253631,3.184876241
17.53018547,1.227020921,0,4.679453697,2.673299211
61.51065422,5.847520631,0,4.281787531,2.616255176
23.23458758,2.682831967,0,0.876877842,0.378554064
15.18876815,0.651438025,0,2.152913061,4.291930277
16.07521836,1.232316125,0,0.406597436,5.651541528
10.59520016,0.037070944,0,1.677039395,5.079090358
1.557483026,-0.350786273,0,4.254059841,2.468096905
-3.089509905,-1.146477572,0,4.372446396,2.324580497
-4.680922476,-1.141076071,0,3.068196318,5.278010624
17.06570052,1.302372591,0,4.207064371,1.360102301
-4.750474014,-1.158904597,0,2.123602339,2.620535287
7.9419727,0.410875557,0,2.190545125,1.024465908
-5.398002338,-0.487673583,0,0.136133376,1.786731918
59.20936116,6.202903458,0,1.500515814,1.69130759
24.8887888,2.627317719,0,1.750793014,0.687733011
47.68516536,4.375475417,0,2.289217017,4.110888451
56.05066279,4.885869329,0,2.713936709,5.899226233
57.95038045,6.708844883,0,1.711079038,1.199850687
16.03956996,0.906913549,0,3.736832386,0.889283576
7.828835495,0.032730946,0,0.390990187,3.788011739
19.82859078,1.764195581,0,3.306764381,5.307996101
8.373589666,0.169369616,0,5.294698153,2.048250889
-1.56789621,-0.668008507,0,2.498594542,0.020290313
15.07894892,0.907814145,0,0.606019686,0.716113172
16.76328877,0.490735315,0,4.220776387,0.041250627
6.759212294,-0.311983614,0,1.49916944,4.116697497
18.14018935,1.346201202,0,4.640217564,5.283064824
52.11302676,4.95911646,0,2.018465019,4.129239189
-9.398057867,-1.662627382,0,2.022827064,0.798392463
-21.51135447,-2.936813547,0,0.626298262,5.920634116
11.7938769,0.237973243,0,5.584862048,3.305687279
22.10146861,1.401379365,0,1.273083078,2.437399476
19.91982756,1.265714325,0,1.322973988,3.08523263
24.01367784,0.677794381,0,5.234266754,4.596129572
3.641592674,-0.856099674,0,3.30805942,5.933816245
22.90685834,1.700948182,0,4.615768641,3.673079821
32.22230398,3.173328125,0,5.46041304,0.059142832
-4.180537766,-1.094904143,0,5.661265691,0.989242373
65.96987075,6.381115541,0,4.355690993,3.64167252
-9.660357204,-2.902964322,0,5.189707586,4.90086562
42.6809672,3.852590054,0,5.876697666,4.64043683
53.53357183,5.223667857,0,0.977425206,2.524316435
25.9016282,2.218131402,0,3.746163104,2.059141374
18.67781176,2.298733209,0,4.784670639,3.336843411
39.08257021,2.71300577,0,3.759668221,5.727107084
3.860325507,-0.556542532,0,0.349826069,1.939575413
41.98478,4.52203664,0,1.046285945,0.735871273
30.42287531,1.761823512,0,5.437169109,4.658140569
24.65705366,2.501207154,0,1.671792957,3.314421534
23.98406218,1.352609577,0,5.625022258,4.501209813
34.78786249,3.364092975,0,0.061478326,3.965751318
25.00115084,1.945322259,0,2.942241589,2.894450152
46.44690829,4.209229429,0,4.13006115,2.259583945
15.36264392,1.496612755,0,1.626277368,4.572313262
24.89748922,2.519027814,0,0.473341403,2.577102085
48.52973746,4.590146254,0,3.266664105,2.303837957
35.08613675,2.383047445,0,5.933649331,5.882374244
26.69695649,2.128485477,0,3.894131972,2.734920886
26.61731173,2.007899694,0,2.870362516,4.683746627
22.09188693,2.028788838,0,1.025240052,2.722667728
11.59825087,0.843160529,0,5.544957207,1.412875963
0.865677321,-0.647954369,0,5.406288619,1.291419236
14.55104032,1.212576762,0,2.239870618,0.728436467
58.71157265,6.424114827,0,4.827416897,1.939222821
17.15701039,0.736893935,0,1.486712468,5.061244353
34.69704434,3.076281949,0,5.022772109,4.400344791
11.74282586,1.410352993,0,2.974197628,3.339701951
-10.72516387,-1.602861394,0,2.257444403,2.035624695
23.68170385,2.569778931,0,0.598200346,5.997781981
72.09938363,7.13512157,0,3.077687435,2.153946425
-1.905923648,-1.113883671,0,4.443765904,0.521318204
7.026211896,-0.615082959,0,4.713232447,2.484097644
29.08446286,3.105881196,0,1.952745506,1.523927925
23.42067111,2.323187356,0,3.797293075,0.011687892
15.1676059,0.771758498,0,3.95658314,0.580067585
46.89677938,4.451822209,0,4.965417793,2.875772038
35.49745012,3.815172296,0,3.660637591,0.417523211
38.9367734,3.582230949,0,4.29150962,2.371828876
54.51621622,5.470512462,0,1.357112599,4.440892991
15.679471,0.584053063,0,3.611744201,3.88566345
13.98822228,1.320627492,0,4.067394997,1.226057047
22.65710204,1.766579201,0,2.458775082,5.509156973
45.95537562,4.399829976,0,4.939529041,5.354362784
18.8859456,1.135284948,0,3.73120569,5.946091685
14.44583072,0.794855772,0,2.979166231,4.934687883
22.36986806,1.722423336,0,0.323585209,3.257921398
3.800044386,-0.615166356,0,1.712082637,5.824768245
39.59781932,3.667050252,0,1.108500136,5.854622652
31.99643193,2.969904792,0,2.275205414,0.544349867
15.59724611,1.57935827,0,4.823501498,1.611749859
32.44061045,2.910417296,0,3.193101718,1.671166431
-0.006163136,0.321121016,0,0.149265576,1.204301222
51.88103535,4.401363023,0,5.7664605,5.820104843
14.45759865,1.360795027,0,4.971712331,2.440055908
18.99614317,1.587244106,0,4.581476012,0.144961674
18.06893044,1.10326421,0,3.248620512,5.895911267
28.97573143,3.227388964,0,3.434338398,0.430161956
36.17676407,4.123708017,0,0.889099095,3.048864927
16.90278383,1.140979575,0,3.060044629,0.261974477
29.14074565,2.745416379,0,4.565994614,2.847451395
27.86644566,1.39558287,0,5.805585452,3.256386607
23.82904066,2.228442444,0,3.417452561,1.807062896
34.84259647,3.509456518,0,0.693980939,2.270793807
13.89510445,0.712596742,0,0.869524052,3.645383322
38.22152379,3.673531134,0,3.71711071,2.73626732
0.320338065,0.299266886,0,1.488272002,2.188663302
34.53287695,3.220976145,0,2.941271268,3.49731168
49.75057794,4.561424369,0,0.930779533,3.151143325
25.14017681,1.493303783,0,4.520696496,5.464569671
21.89616563,1.608575193,0,5.941622412,4.172873332
22.96343035,2.019210125,0,1.730390551,5.260563419
28.81107269,2.768248308,0,0.724253801,3.280285004
22.68839406,2.074357522,0,1.786512224,3.034386969
1.445421284,0.224644751,0,0.096718673,0.597787817
14.73660171,1.285916381,0,4.055476271,2.336497213
